Name,Developer/Manufacturer,Release Year,Current Model?
datAshur PRO,iStorage Limited,2015,Yes
datAshur PRO²,iStorage Limited,-,Yes
diskAshur PRO²,iStorage Limited,2017,Yes
SafeStick,BlockMaster,2004,Yes
SafeStick SuperSonic,BlockMaster,2009,Yes
IronKey S100,IronKey,2005,No
IronKey S200,IronKey,2009,Yes
IronKey D200,IronKey,2009,Yes
CryptX2,CryptX2 / Open Source,2012,Yes
DataTraveler 5000,Kingston Technology,2010,Yes
DataTraveler Locker+,Kingston Technology,[empty],Yes
DataTraveler Vault,Kingston Technology,[empty],Yes
DataTraveler Vault – Privacy Edition,Kingston Technology,[empty],Yes
JumpDrive SecureII Plus,Lexar,[empty],Yes
IronClad,Lockheed Martin,2010,Yes
Cruzer Enterprise,SanDisk,[empty],Yes
Store 'n' Go Corporate,Verbatim,[empty],Yes
Kanguru Defender 2000,Kanguru Solutions,2012,Yes
Name,Developer/Manufacturer,Release Year,Current Model?
Name,Windows,FreeBSD,Linux,Mac OS,NetBSD,OpenBSD
SafeStick,Yes,No,Yes,Yes,No,No
SafeStick SuperSonic,Yes,No,Yes,Yes,No,No
IronKey S100,Yes,No,Yes,Yes,No,No
IronKey S200,Yes,No,Yes,Yes,No,No
IronKey D200,Yes,No,Yes,Yes,No,No
CryptX2,Yes,Yes,Yes,Yes,Yes,Yes
DataTraveler 5000,Yes,No,No,No,No,No
DataTraveler Locker+,Yes,No,No,Yes,No,No
DataTraveler Vault,Yes,No,Public partition only,Public partition only,No,No
DataTraveler Vault – Privacy Edition,Yes,No,No,Yes,No,No
JumpDrive SecureII Plus,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
IronClad,Yes,No,Yes,Yes,No,No
Cruzer Enterprise,Yes,Unknown,Unknown,Yes,Unknown,Unknown
Store n' Go Corporate,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
Name,Windows,FreeBSD,Linux,Mac OS,NetBSD,OpenBSD
Name,Bootable,Encryption Type,Certification,Managed,Interface,Max Capacity,Included Software,Other Features
datAshur PRO,Yes,AES 256-bit XTS Hardware Encryption,FIPS 140-2 Level 3,No,USB 3.0,64GB,[empty],OS & Platform independent- software free
diskAshur PRO²,Yes,AES 256-bit XTS Hardware Encryption,FIPS 140-2[1],No,USB 3.1,5TB,[empty],OS & Platform independent- software free
SafeStick SuperSonic,No,AES 256-bit CBC Hardware Encryption,CESG CCTM  FIPS 140-2[2],Optional (with SafeConsole),USB 2.0,8GB,[empty],High transfer speeds  Inactivity lock
IronKey S100,No,AES 128-bit CBC Hardware Encryption,FIPS 140-2 Level 2,Enterprise Model only,USB 2.0,16GB,Identity Manager; Secure Sessions,[empty]
IronKey S200,No,AES 256-bit CBC Hardware Encryption,FIPS 140-2 Level 3,Enterprise Model only,USB 2.0,16GB,Identity Manager; Secure Sessions,[empty]
IronKey D200,No,AES 256-bit CBC Hardware Encryption,FIPS 140-2 Level 3,Enterprise Model only,USB 2.0,32GB,Identity Manager; Secure Sessions,[empty]
CryptX2,Yes,AES 256-bit CBC Hardware Encryption,No,No,USB 2.0,64GB / Future Support for 4TB,No Software Required,ID Verify  Panic Mode  Upgradeable Firmware
DataTraveler 5000,No,AES 256-bit XTS Hardware Encryption,FIPS 140-2 Level 2[1],No,USB 2.0,16GB,[empty],Water resistant
DataTraveler Locker+,No,Hardware Encryption,No,No,USB 2.0,32GB,No,[empty]
DataTraveler Vault,No,AES 256-bit Hardware Encryption,No,No,USB 2.0,32GB,DTVaultLock,Second unsecured partition
DataTraveler Vault – Privacy Edition,No,AES 256-bit Hardware Encryption,No,[empty],USB 2.0,32GB,[empty],Waterproof to 4'
JumpDrive SecureII Plus,No,Hardware,FIPS 140-2 ?,[empty],USB 2.0,[empty],[empty],[empty]
IronClad,Yes,AES 256-bit CBC Hardware Encryption,FIPS 140-2 Level 3,Yes,USB 2.0,16GB,[empty],[empty]
Cruzer Enterprise,No,Hardware,FIPS 140-2 ?,Yes,USB 2.0,[empty],[empty],[empty]
Store 'n' Go Corporate,No,Hardware,FIPS 140-2 ?,[empty],USB 2.0,[empty],[empty],[empty]
Name,Bootable,Encryption Type,Certification,Managed,Interface,Max Capacity,Included Software,Other Features
