Server,Authoritative,Recursive,Recursion ACL,Slave mode,Caching,DNSSEC,TSIG,IPv6,Wildcard,Free Software,Interface,split horizon
AnswerX,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],API  command line,[empty]
BIG-IP DNS,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],API  command line,[empty]
BIND,[empty],[empty],[empty],[empty],[empty],[empty],[empty],(since 9.x),(since 4.x),[empty],Web  command line,[empty]
PowerDNS,[empty],[empty],[empty],[empty],[empty],(since 3.0),(since 3.0),[empty],[empty],[empty],REST  Web  command line,[empty]
djbdns,[empty],[empty],[empty],[empty],[empty],[empty],[empty],via generic records. http://www.fefe.de/dns/,[empty],[empty],command line and web (VegaDNS & NicTool),[empty]
dbndns,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],command line and web,[empty]
pdnsd,[empty],[empty],[empty],[empty],[empty],<ref> "no support for the DNSSEC protocol itself yet in pdnsd"</ref>,[empty],[empty],[empty],[empty],command line  pdnsd-ctl program,[empty]
MaraDNS,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],command line,[empty]
Posadis,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],command line  API,[empty]
Unbound,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],command line  API,[empty]
Dnsmasq,[empty],[empty],[empty],[empty],[empty],(since 2.69),[empty],[empty],[empty],[empty],command line,[empty]
NSD,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],command line,[empty]
Knot DNS,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],command line,[empty]
Knot Resolver,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],command line and web,[empty]
YADIFA,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],command line,[empty]
Microsoft DNS,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],GUI  command line  API  WMI  RPC,[empty]
Simple DNS Plus,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],GUI  Web  command line,[empty]
Secure64 DNS Authority,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],Command Line or Web GUI,[empty]
Secure64 DNS Cache,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],Command Line or Web GUI,[empty]
Server,Authoritative,Recursive,Recursion ACL,Slave mode,Caching,DNSSEC,TSIG,IPv6,Wildcard,Free Software,Interface,split horizon
Server,BSD,Solaris,Linux,Mac OS X,Windows
AnswerX,[empty],[empty],[empty],[empty],[empty]
BIND,[empty],[empty],[empty],[empty],[empty]
Microsoft DNS,[empty],[empty],[empty],[empty],[empty]
djbdns,[empty],[empty],[empty],[empty],[empty]
Dnsmasq,[empty],[empty],[empty],[empty],[empty]
Simple DNS Plus,[empty],[empty],[empty],[empty],[empty]
NSD,[empty],[empty],[empty],[empty],[empty]
Knot DNS,[empty],[empty],[empty],[empty],[empty]
Knot Resolver,[empty],[empty],[empty],[empty],[empty]
PowerDNS,[empty],http://www.solaris4you.dk/dnsservSS.html,[empty],[empty],[empty]
MaraDNS,[empty],http://www.solaris4you.dk/dnsservSS.html,[empty],[empty],[empty]
pdnsd,[empty],<ref> "pdnsd was started on Linux  and has since been ported to FreeBSD (and Cygwin and Darwin). 90% of the source code should be easily portable to POSIX- and BSD-compatible systems  provided that those systems support the POSIX threads (pthreads). The rest might need OS-specific rewrites."</ref>,[empty],[empty],[empty]
Posadis,[empty],[empty],[empty],[empty],http://posadis.sourceforge.net/
Unbound,[empty],[empty],[empty],[empty],[empty]
Cisco Network Registrar,[empty],[empty],[empty],[empty],[empty]
YADIFA,[empty],[empty],[empty],[empty],[empty]
Secure64 DNS Authority,[empty],[empty],[empty],[empty],[empty]
Secure64 DNS Cache,[empty],[empty],[empty],[empty],[empty]
Server,Creator,Cost (USD),Public source code,Software license
AnswerX,Akamai,Unpublished price,[empty],Clickwrap license
BIND,Internet Systems Consortium,Free,[empty],BSD  MPL 2.0 for 9.11+
Microsoft DNS,Microsoft,Included with Windows Server,[empty],Clickwrap license
djbdns,Daniel J. Bernstein,Free,[empty],Public domain
Dnsmasq,Simon Kelley,Free,[empty],GPL
Simple DNS Plus,JH Software,$79 – $379,[empty],Clickwrap license
NSD,NLnet Labs,Free,[empty],BSD variant
Knot DNS,CZ.NIC,Free,[empty],GPL
Knot Resolver,CZ.NIC,Free,[empty],GPL
PowerDNS,PowerDNS.COM BV / Bert Hubert,Free,[empty],GPL
MaraDNS,Sam Trenholme,Free,[empty],BSD variant
pdnsd,Thomas Moestl and Paul Rombouts,Free,[empty],GPL
Posadis,Meilof Veeningen,Free,[empty],GPL
Unbound,NLnet Labs,Free,[empty],BSD
YADIFA,EURid,Free,[empty],BSD
Secure64 DNS Authority,Secure64,Unpublished price,[empty],Clickwrap license
Secure64 DNS Cache,Secure64,Unpublished price,[empty],Clickwrap license
